Fixation duration,dengineering,1
Vserossi?skoe obshchestvo nevrologov [i] Vserossi?skoe obshchestvo psikhiatrov",,4
Pediatric neuropsychology,d-lifescience,1
traffic,dmedicine,1
preference,dmedicine,1
reverse causality,dmedicine,1
Genetic loading,dengineering,1
Psychoeducational group therapy,d-lifescience,1
rivastigmine,dengineering,1
Dose ranging,dengineering,1
Spectral frequency,dmedicine,1
Bimanual learning,dengineering,1
Socio-emotional processing,dengineering,1
Telemedicine,dengineering,2
diving,dsocial science,1
Motion extrapolation,dengineering,2
Immunomodulation,dmedicine,1
temporoparietal junction,dmedicine,1
Quadratic effect,dmedicine,1
Preclinical signs,dsocial science,1
Effort,dengineering,2
Effort,dmedicine,3
Effort,d-lifescience,1
Integrate-and-fire network,dmedicine,1
Global or local coding,d-lifescience,1
Task performance and analysis,dmedicine,1
Schizophrenia risk alleles,dsocial science,1
First impressions,dmedicine,2
Event-related potentials,dsocial science,26
Event-related potentials,dengineering,51
Event-related potentials,dmedicine,54
Event-related potentials,d-lifescience,10
Event-related potentials,,2
Mediodorsal nucleus of thalamus,dengineering,1
Neural gain,dengineering,1
Numerosity-tuned neurons,d-lifescience,1
Speech-gesture mismatches,dmedicine,1
Visual field dependence,dmedicine,1
Olfactory identification,d-lifescience,1
Positivity,dmedicine,1
secondary curriculum,dmedicine,1
Numerical representations,dsocial science,1
PKC/ERK/CREB/BDNF,dmedicine,1
Moral cognition,dsocial science,1
Moral cognition,dmedicine,3
NO,dengineering,1
Alcohol-related neurodevelopmental disorder (ARND),dmedicine,1
Motor timing,dmedicine,2
ND,dengineering,1
X-linked intellectual and developmental disability,dmedicine,1
Insect,dengineering,1
Insect,dmedicine,1
Non-verbal discrimination,d-lifescience,1
Spelling development,dsocial science,1
Job's Syndrome,dengineering,1
temporal variation,dengineering,1
Blinks,dmedicine,1
Blinks,d-lifescience,1
Visual field loss,dengineering,1
Numerical operations,dsocial science,1
affordances,dengineering,1
N1,dengineering,11
N1,dmedicine,2
N1,d-lifescience,2
N2,dsocial science,3
N2,dengineering,6
N2,dmedicine,8
N2,d-lifescience,5
Time scales,dsocial science,1
Proactive,dsocial science,1
Broad band phase,dsocial science,1
Movement disorders,dengineering,3
Movement disorders,dmedicine,2
Movement disorders,d-lifescience,1
Chronic schizophrenia,dengineering,2
Chronic schizophrenia,dmedicine,2
Hard question,dmedicine,1
Inferencing,dengineering,1
hypertension,dmedicine,2
MEPs,dmedicine,1
follow-up,dsocial science,1
follow-up,dmedicine,1
follow-up,d-lifescience,1
Omentum,dsocial science,1
Odor recognition memory,dsocial science,1
Compulsive buying,dsocial science,1
Compulsive buying,dmedicine,1
yoga,dmedicine,2
parietal cortex,dsocial science,2
parietal cortex,dengineering,2
parietal cortex,d-lifescience,1
Receptive language,dsocial science,1
Receptive language,dmedicine,1
introspection,dmedicine,1
Road test,dmedicine,1
cortical deactivation,dsocial science,1
Closure Flexibility Test,dengineering,1
Surface transportation systems,dengineering,1
Shape and contour,dmedicine,1
Communication disorders,d-lifescience,1
Magnocellular basal nucleus,dsocial science,1
Aripiprazole,dengineering,1
Aripiprazole,dmedicine,1
Video game,dmedicine,1
Captive welfare,dengineering,1
Nursing home,dsocial science,1
Nursing home,dmedicine,1
Nursing home,d-lifescience,1
Correlations,dsocial science,1
Correlations,dmedicine,1
Correlations,d-lifescience,1
Hypomania,dsocial science,1
Bayley Scales of Infant Development,dsocial science,1
Bias,dsocial science,2
Bias,dengineering,3
Bias,dmedicine,4
Bias,d-lifescience,1
Cocial cognition,dsocial science,1
?7 Nicotinic acetylcholine receptor agonists,dengineering,1
Pitch,dengineering,2
Pitch,dmedicine,1
Pitch,d-lifescience,1
Home-dwelling,dmedicine,1
Psychopathology,dsocial science,2
Psychopathology,dengineering,1
Psychopathology,dmedicine,5
Psychopathology,d-lifescience,3
Interhemispheric transfer time (IHTT),dmedicine,1
Emotional-cognitive interaction,dsocial science,1
Evoked response potentials,dmedicine,1
cognitive aspects,dsocial science,1
Photon beam radiation,dsocial science,1
physical fitness,dsocial science,1
Appearance self-esteem,dmedicine,1
Smoking craving,dmedicine,1
Psychometric,dsocial science,1
Psychometric,dengineering,2
Psychometric,d-lifescience,1
Kinds of art,dengineering,1
Nondeclarative memory,dsocial science,1
Nondeclarative memory,dengineering,1
Information systems,d-lifescience,1
In-vehicle information systems,dengineering,1
In-vehicle information systems,dmedicine,2
Response latency,dmedicine,3
General linear modeling,dmedicine,1
brain oscillations,d-lifescience,1
Superior verbal ability,dsocial science,1
Examinations,dmedicine,1
Hierarchical objects,dsocial science,1
Methylmercury,dsocial science,1
Methylmercury,dengineering,1
Methylmercury,dmedicine,3
Object files,d-lifescience,1
signal detection task,dengineering,1
Moderate intellectual,dengineering,1
intelligibility,dsocial science,1
Biased competition model of attention,dmedicine,1
displays,dsocial science,1
superior colliculus,dsocial science,1
length estimation,dmedicine,1
Anxiety disorders,dsocial science,3
Anxiety disorders,dengineering,2
Anxiety disorders,dmedicine,1
Fixation,dsocial science,2
Fixation,dengineering,2
Fixation,dmedicine,6
Methylphenidate,dsocial science,6
Methylphenidate,dengineering,2
Methylphenidate,dmedicine,3
Methylphenidate,d-lifescience,3
Coherence of potentials,dengineering,2
Coherence of potentials,dmedicine,1
Temporal lobectomy,dengineering,2
Temporal lobectomy,dmedicine,1
Animal communication,dmedicine,1
Sensory-specific satiety,dengineering,1
college students,dengineering,1
Onset capture,dsocial science,1
prospective time estimation,dengineering,1
melancholia,d-lifescience,1
Concept,dsocial science,1
Concept,dengineering,2
Concept,dmedicine,2
Circadian timing system,dmedicine,1
Semantic decision,dengineering,1
Semantic decision,dmedicine,1
attentional orienting,dsocial science,1
experience,dmedicine,2
Embedded Figures Task (EFT),dmedicine,1
functional neuroimaging,dsocial science,1
functional neuroimaging,dmedicine,1
Offspring cognitive function,dengineering,1
Heat acclimation,dsocial science,1
Interference model,d-lifescience,1
Penalty,dengineering,1
Cocaine use,dsocial science,1
Right prefrontal cortex,dmedicine,2
cognitive processes,dsocial science,1
cognitive processes,dengineering,2
cognitive processes,d-lifescience,1
Conspecific,dsocial science,1
Conspecific,dengineering,1
Real-time fMRI,dsocial science,1
Real-time fMRI,dengineering,1
Real-time fMRI,dmedicine,1
Knowledge states,dsocial science,1
study skills,dmedicine,1
Crash,dmedicine,1
Antisaccades,dsocial science,3
Antisaccades,dengineering,2
Antisaccades,dmedicine,3
Object based,dmedicine,1
(f)MRI,dmedicine,1
Events-interface,dmedicine,1
length of stay,dengineering,1
Driving simulation,dsocial science,1
Driving simulation,dengineering,3
Driving simulation,dmedicine,1
Driving simulation,d-lifescience,1
Rey Complex Figure Test,dengineering,1
Rey Complex Figure Test,dmedicine,1
Early cognitive decline,d-lifescience,1
visual acuity,dsocial science,1
visual acuity,dmedicine,1
Traffic-awareness campaign,dengineering,1
psychiatric adverse effects,dsocial science,1
psychophysiology,dengineering,1
psychophysiology,dmedicine,2
Delayed-matching-to-sample,dengineering,1
Geometric shapes,dsocial science,1
Dual process,dmedicine,1
Gaze movement,dsocial science,1
Gaze movement,d-lifescience,1
Neural activation,dsocial science,1
Neural activation,dengineering,1
Neural activation,dmedicine,1
Artificial grammar learning,dengineering,3
Artificial grammar learning,d-lifescience,1
Geriatric depression,dengineering,1
Geriatric depression,dmedicine,1
Gaze apraxia,dengineering,1
Inhibitory motor control,dsocial science,1
Inhibitory motor control,dmedicine,1
"Attention,,2
Emotional expressivity,dsocial science,1
Capnic status,dmedicine,1
Triflusal,dsocial science,1
Prime duration,dengineering,1
Terminal cancer patients,dmedicine,1
Compatibility,dmedicine,1
healthy volunteers,dmedicine,2
Dyskinesias,d-lifescience,1
Typicality,dsocial science,1
Typicality,dmedicine,1
Resting states,dmedicine,1
Auditory perception,dsocial science,1
Auditory perception,dengineering,3
Auditory perception,dmedicine,5
Auditory perception,d-lifescience,1
bioinformatics,dmedicine,1
modifiable characteristics,dmedicine,1
myo-inositol,dengineering,1
Scale invariant feature transform,dmedicine,1
Goal-directed behavior,dmedicine,1
Goal-directed behavior,d-lifescience,1
Hypogonadotropic hypogonadism,dmedicine,1
Stroop paradigm,dengineering,1
Changes in physical functioning,dmedicine,1
Omega-3 fatty acids,dengineering,1
Omega-3 fatty acids,dmedicine,2
Object matching,dmedicine,2
visual cues,dmedicine,1
Renal replacement therapy,dengineering,1
Reference frame transformation,dengineering,1
Pre-orthographic,dengineering,1
analytic-nonanalytic processing,dmedicine,1
Radiosurgery,dmedicine,2
Cognitive Functions,dmedicine,1
neuropsychological,dsocial science,1
neuropsychological,d-lifescience,1
School-aged children,dsocial science,1
School-aged children,dmedicine,1
symptoms,dengineering,1
symptoms,dmedicine,4
Facial emotion,dsocial science,3
Facial emotion,dengineering,1
Facial emotion,dmedicine,7
Facial emotion,d-lifescience,3
Task-set,dmedicine,1
Cognition disorder,d-lifescience,1
Natural viewing behavior,dmedicine,1
universality,dsocial science,1
Cytoarchitecture,dmedicine,1
Cytoarchitecture,d-lifescience,1
object exploration,dengineering,1
Computational neurosciences,dsocial science,1
Dopamine antagonists,dengineering,1
11p Deletion,dengineering,1
Conceptual spaces,dmedicine,1
conditioned place preference,dsocial science,1
Growth factors,dmedicine,1
Jamais vu,dmedicine,1
V4 color center,dmedicine,1
Polychlorinated dibenzofurans,dengineering,1
post-constructionism,dsocial science,1
Jordanian Architects,dengineering,1
Numbers and space,d-lifescience,1
Motor awareness,dmedicine,1
Motor awareness,d-lifescience,1
Neuroimmunology,dmedicine,1
Cognitive work analysis,dengineering,1
Cognitive work analysis,dmedicine,1
Static balance,dmedicine,1
Blood oxygen level-dependent,dengineering,1
Blood oxygen level-dependent,dmedicine,1
Quantitative EEG,dengineering,1
Quantitative EEG,dmedicine,1
Repeated picture naming,dmedicine,1
Cerebrovascular risk factor,dmedicine,1
Confidence-accuracy relation,dmedicine,1
Separability,dmedicine,1
Dynamic simulation,dengineering,1
Dynamic simulation,d-lifescience,1
Mood induction procedure,dmedicine,1
Word_recognition,d-lifescience,1
Deduction,dmedicine,1
Cartoons,dmedicine,1
Cartoons,d-lifescience,1
Gap junction,dsocial science,1
VOLT,dmedicine,1
Cerebrospinal fluid shunt,dmedicine,1
Community-based participatory research,dsocial science,1
Action representations,dsocial science,1
Action representations,dmedicine,1
cerebral perfusion,dmedicine,2
Memory errors,dmedicine,1
Visceral pain,dsocial science,1
Visceral pain,dengineering,1
Visceral pain,dmedicine,1
Lexical acquisition,dmedicine,1
Diffuse axonal injury,dsocial science,1
Diffuse axonal injury,dengineering,1
Diffuse axonal injury,dmedicine,2
Surface-based morphometry,dmedicine,1
Surface-based morphometry,d-lifescience,1
Persuasion,dengineering,1
Persuasion,dmedicine,1
Personality,dsocial science,2
Personality,dengineering,7
Personality,dmedicine,5
Personality,d-lifescience,1
SISCOM (subtraction ictal SPECT co-registered to MRI),dsocial science,1
Neonatal,dsocial science,1
Neonatal,dmedicine,1
route directions,dmedicine,1
Data visualization,dengineering,1
Data visualization,dmedicine,1
Generalized versus specific deficit,dsocial science,1
Comparative cognitive science,dengineering,1
Comparative cognitive science,dmedicine,1
Intrusions,dsocial science,3
Intrusions,dmedicine,1
Stress and Coping",,1
human vision perceptual dissimilarity measure (VPDM),dsocial science,1
imageability,dmedicine,1
Cancer,dsocial science,3
Cancer,dengineering,2
Cancer,dmedicine,4
Cancer,d-lifescience,1
Tactile spatial attention,dengineering,1
Ghrelin,dsocial science,1
Balance reactions,dmedicine,1
Tactile object localization,dmedicine,1
Verbal dysfunction,dmedicine,1
contingency learning,dengineering,1
Gap acceptance,dmedicine,1
Wistar rats,dsocial science,1
minimal phrases,dsocial science,1
Bacterial meningitis,dmedicine,1
Telephone assesment,d-lifescience,1
Blind people,dsocial science,1
United Kingdom,dsocial science,1
Saturation,dengineering,1
Saturation,dmedicine,1
Food,dsocial science,1
Food,dengineering,3
Food,dmedicine,6
Enriched environment,dsocial science,1
Enriched environment,dengineering,1
Enriched environment,dmedicine,1
Recognition-familiarity,dmedicine,1
Preoccupation,dmedicine,1
Cephalic index,dsocial science,1
Disconnection syndromes,dsocial science,1
Fibromyalgia,dsocial science,1
Fibromyalgia,dengineering,2
Fibromyalgia,dmedicine,5
Fibromyalgia,d-lifescience,2
Neuropolitics,dmedicine,1
Senior citizens,dsocial science,1
Somatosensory,dsocial science,2
Somatosensory,dengineering,2
Somatosensory,dmedicine,4
Cognitive evoked potentials (P300),d-lifescience,1
Brain activation change,dsocial science,1
refractory error,dengineering,1
OTS,dsocial science,2
OTS,dengineering,1
Orthodontic treatment,dmedicine,1
Patient safety,dengineering,1
Patient safety,dmedicine,1
Inferior longitudinal fasciculus,dmedicine,2
transcallosal,d-lifescience,1
Cardiorespiratory fitness,dengineering,2
Cardiorespiratory fitness,dmedicine,1
Object identity,dsocial science,1
schema reliance,dengineering,1
Delayed cerebral ischemia,dsocial science,1
Intimate relationships,dmedicine,1
Clinicopath-ological features,dmedicine,1
Orientation deficit,dengineering,1
distraction,dsocial science,1
distraction,dengineering,3
distraction,dmedicine,2
Rubinstein-Taybi syndrome,dsocial science,1
Functional hemispheric differences,dengineering,1
Free choice,dsocial science,1
Free choice,dengineering,2
PSOM,dengineering,1
Rey Complex Figure,dengineering,2
Atypical lacunar syndrome,dmedicine,1
Left-turns,dmedicine,1
Peripheral arterial disease,dengineering,2
assistant system,dsocial science,1
metacontrast,dmedicine,1
Expectancies,dmedicine,2
"Anaesthetics gases,,1
Clinically isolated syndromes,dengineering,1
Anaesthetics,dengineering,1
Flat-panel detector,dmedicine,1
Visual support,dmedicine,1
Savant,dengineering,1
Geological time,dmedicine,1
Temporal perception,dengineering,1
Temporal perception,dmedicine,1
Temporal perception,d-lifescience,1
Antipsychotic medications,dmedicine,1
single subject,dengineering,1
Locomotor activity,dengineering,2
driving safety,dsocial science,1
driving safety,dengineering,1
driving safety,d-lifescience,1
Regret,dmedicine,1
Heroin dependence,dmedicine,1
Speech-reading,dsocial science,1
Nonconscious,dsocial science,1
SwLORETA,dengineering,1
Scholastic achievement,dengineering,1
Pantocalcin,dmedicine,1
Object-based mental transformations,dmedicine,1
Verbal fluency,dsocial science,1
Verbal fluency,dengineering,1
Verbal fluency,dmedicine,5
Verbal fluency,d-lifescience,2
adaptation,dmedicine,1
Cognitive stress,dsocial science,1
Infants' experiences,dengineering,1
Technical limitations,dmedicine,1
Hemispheric dominance,dsocial science,1
semantic knowledge,dengineering,1
Subjective experience,dengineering,2
Base rates,dmedicine,1
Nutraceutical,dengineering,1
Ont.)",,1
Negativity bias,dengineering,1
Negativity bias,dmedicine,1
Dexterity,dsocial science,2
Dexterity,dengineering,1
Spatial skill,dsocial science,1
Subjective reality,dengineering,1
MENOPAUSAL HORMONE THERAPY,dsocial science,1
